VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD
2308240003,g_g006363,10,보은집,2023-08-24,2023-08-24,충남 논산시 연무읍 감바위로30번길 6,충남 논산시 연무읍 양지리 535-53,127.1293594,36.1222196,,,POI03000TR014343V,보은집,60.0,11,N,2.0,,3.0,3.0,3.0,
2308240004,g_g006363,11,논산 선샤인 랜드,2023-08-24,2023-08-24,충남 논산시 연무읍 봉황로 102,충남 논산시 연무읍 황화정리 859-44,127.1066111,36.1024882,,,POI010000006QB9R3,논산선샤인랜드밀리터리체험관,120.0,2,N,1.0,,5.0,5.0,5.0,
2308240005,g_g006363,12,명재고택,2023-08-24,2023-08-24,충남 논산시 노성면 노성산성길 50,충남 논산시 노성면 교촌리 306,127.1311467,36.282218,,,POI0100000068STWR,논산명재고택,30.0,2,N,1.0,,5.0,5.0,5.0,
2308240006,g_g006363,13,세종 푸르지오 시티 1차 오피스텔,2023-08-24,2023-08-25,세종특별자치시 갈매로 364,세종특별자치시 어진동 656,127.2638005,36.4957399,,,POI03000TR014345V,세종푸르지오시티1차오피스텔,300.0,22,N,8.0,10.0,,,,
2308250001,g_g006363,14,국립세종수목원,2023-08-25,2023-08-25,세종특별자치시 수목원로 136,세종특별자치시 세종동 114-480,127.285791,36.4980674,,,POI01000TR015772V,국립세종수목원,90.0,1,N,1.0,,5.0,5.0,5.0,
2308250003,g_g006363,16,베어트리 파크,2023-08-25,2023-08-25,세종특별자치시 전동면 신송로 217,세종특별자치시 전동면 송성리 8-5,127.2094091,36.6704453,,,POI01000000BGAJ6M,베어트리파크,90.0,13,N,2.0,,5.0,5.0,5.0,
2308270003,g_g006367,3,참나무골,2023-08-27,2023-08-27,충북 청주시 청원구 팔결로 65,충북 청주시 청원구 오동동 331,127.4809691,36.6892558,,,POI010000006OQKNN,참나무골,30.0,11,N,8.0,,5.0,5.0,5.0,
2308270004,g_g006367,4,국립청주 박물관,2023-08-27,2023-08-27,충북 청주시 상당구 명암로 143,충북 청주시 상당구 명암동 87,127.5119695,36.6497619,,,POI01000TR029211V,국립청주박물관,30.0,2,N,1.0,,5.0,5.0,5.0,
2308270006,g_g006367,6,옥화자연휴양림,2023-08-27,2023-08-27,충북 청주시 상당구 미원면 운암옥화길 140,충북 청주시 상당구 미원면 운암리 산 61-2,127.6954972,36.6013481,,,POI01000000BGEW41,옥화자연휴양림,2580.0,24,N,1.0,9.0,5.0,5.0,5.0,
2308270007,g_g006367,7,옥화자연휴양림,2023-08-27,2023-08-28,충북 청주시 상당구 미원면 운암옥화길 140,충북 청주시 상당구 미원면 운암리 산 61-2,127.6954972,36.6013481,,,POI01000000BGEW41,옥화자연휴양림,510.0,24,N,1.0,9.0,5.0,4.0,4.0,
2308280001,g_g006367,8,옥화 9경 제1경 청석골,2023-08-28,2023-08-28,충북 청주시 상당구 미원면 운암3길 12-16,충북 청주시 상당구 미원면 운암리 184-3,127.6860006,36.613188,,,POI01000000B4IQXG,옥화9경 제1경 청석굴,30.0,1,N,1.0,,3.0,3.0,3.0,
2308280004,g_g006367,9,괴산전통시장,2023-08-28,2023-08-28,,충북 괴산군 괴산읍 동부리 549-6,127.7941705,36.8110703,,,POI01000TR006825V,괴산전통시장,60.0,8,N,1.0,,3.0,3.0,3.0,
2308280005,g_g006367,12,연풍 순교성지,2023-08-28,2023-08-28,충북 괴산군 연풍면 중앙로홍문2길 14,충북 괴산군 연풍면 삼풍리 188,127.9941713,36.7637133,,,POI01000000C04PIJ,연풍순교성지,30.0,2,N,1.0,,4.0,3.0,3.0,
2308280006,g_g006367,13,옥화자연휴양림,2023-08-28,2023-08-29,충북 청주시 상당구 미원면 운암옥화길 140,충북 청주시 상당구 미원면 운암리 산 61-2,127.6954972,36.6013481,,,POI01000000BGEW41,옥화자연휴양림,510.0,24,N,1.0,9.0,4.0,4.0,4.0,
2308290001,g_g006367,14,애슐리 퀸즈 NC 청주점,2023-08-29,2023-08-29,충북 청주시 흥덕구 2순환로 1233,충북 청주시 흥덕구 가경동 1416-3,127.4310929,36.6260525,,,POI03000TR020229V,애슐리퀸즈 NC청주점,60.0,11,N,1.0,,4.0,3.0,4.0,
2308290002,g_g006367,15,국립현대미술관 청주,2023-08-29,2023-08-29,충북 청주시 청원구 상당로 314,충북 청주시 청원구 내덕동 201-1,127.490035,36.6554628,,,POI01000000B4CXDX,국립현대미술관청주,30.0,3,N,1.0,,4.0,3.0,3.0,
2308290003,g_g006367,16,봉황자연휴양림,2023-08-29,2023-08-30,충북 충주시 중앙탑면 수룡봉황길 540,충북 충주시 중앙탑면 봉황리 산 17-1,127.8264032,37.0562596,,,POI01000000B4MQ6T,봉황자연휴양림,480.0,24,N,1.0,9.0,4.0,3.0,3.0,
2308270003,g_g006372,3,정안 알밤 휴게소 논산 방향,2023-08-27,2023-08-27,충남 공주시 정안면 논산천안고속도로 57,충남 공주시 정안면 장원리 507-2,127.1121964,36.5711511,,,POI01000TR042166V,정안알밤휴게소 논산방향,30.0,9,N,9.0,,5.0,5.0,5.0,
2308130002,g_g006378,2,성심당 대전역점,2023-08-13,2023-08-13,대전 동구 중앙로 215,대전 동구 정동 1-1,127.4341242,36.3322618,,,POI01000TR027281V,성심당 대전역점,30.0,11,N,1.0,,5.0,4.0,5.0,
2308130003,g_g006378,3,한화생명 이글스 파크,2023-08-13,2023-08-13,대전 중구 대종로 373,대전 중구 대사동 84-4,127.4291637,36.3170805,,,POI01000TR009171V,한화생명이글스파크,360.0,5,N,5.0,,4.0,3.0,3.0,
2308150001,g_g006402,1,집,2023-08-15,2023-08-15,대전 대덕구 아리랑로 113-12,대전 대덕구 읍내동 488-23,,,3010029.0,3023010300.0,,,,21,,,,,,,30.0
2308150010,g_g006402,10,집,2023-08-15,2023-08-16,대전 대덕구 아리랑로 113-12,대전 대덕구 읍내동 488-23,,,3010029.0,3023010300.0,,,150.0,21,,,,,,,
2308290002,g_g006414,24,행담도 휴게소 양방향,2023-08-29,2023-08-29,충남 당진시 신평면 서해안고속도로 275,충남 당진시 신평면 매산리 513,126.8075128,36.944761,,,POI01000TR024117V,행담도휴게소 양방향,30.0,9,N,9.0,,5.0,5.0,5.0,
2309090004,g_g006442,3,대전복합터미널,2023-09-09,2023-09-09,대전 동구 동서대로1695번길 30,대전 동구 용전동 68-2,127.4367522,36.3503244,,,POI01000000E2MODZ,대전복합터미널,0.0,9,N,6.0,,5.0,5.0,5.0,
2309090005,g_g006442,4,성심당 본점,2023-09-09,2023-09-09,대전 중구 대종로480번길 15,대전 중구 은행동 145-1,127.4272772,36.327658,,,POI01000TR002346V,성심당 본점,30.0,11,N,1.0,,5.0,5.0,5.0,
2309090006,g_g006442,5,성심당 케이크 부티크,2023-09-09,2023-09-09,대전 중구 대종로 480,대전 중구 은행동 153,127.4268031,36.327511,,,POI01000TR010924V,성심당 케익부띠끄,30.0,11,N,1.0,,5.0,5.0,5.0,
2309090007,g_g006442,6,별 뜨는 집,2023-09-09,2023-09-09,대전 중구 보문로162번길 66,대전 중구 대사동 69-24,127.4291335,36.3188865,,,POI03000TR023779V,별뜨는집,60.0,11,N,2.0,,5.0,5.0,5.0,
2309090008,g_g006442,7,대전시립미술관,2023-09-09,2023-09-09,대전 서구 둔산대로 155,대전 서구 만년동 396,127.3857131,36.3668725,,,POI01000000BUCOMN,대전시립미술관,30.0,3,N,1.0,,5.0,5.0,5.0,
2309090009,g_g006442,8,한밭수목원,2023-09-09,2023-09-09,대전 서구 둔산대로 169,대전 서구 만년동 396,127.3880833,36.3691493,,,POI01000TR018738V,한밭수목원,90.0,1,N,1.0,,5.0,5.0,5.0,
2309090010,g_g006442,9,버터풀앤크리멀러스 대전 신세계 아트사이언스점,2023-09-09,2023-09-09,대전 유성구 엑스포로 1,대전 유성구 도룡동 3-1,127.382677,36.3749027,,,POI03000TR023780V,버터풀앤크리멀러스 대전신세계아트&사이언스점,90.0,11,N,2.0,,5.0,5.0,5.0,
2309090011,g_g006442,10,서클 락 볼링장,2023-09-09,2023-09-09,대전 서구 대덕대로185번길 46,대전 서구 둔산동 1079,127.3752302,36.3511174,,,POI03000TR023781V,써클 락볼링장,60.0,5,N,2.0,,5.0,5.0,5.0,
2309090012,g_g006442,11,와타요업,2023-09-09,2023-09-09,대전 서구 갈마역로25번길 9-8,대전 서구 갈마동 846,127.3734769,36.3525647,,,POI0100000096OUJC,와타요업,60.0,11,N,1.0,,5.0,5.0,5.0,
2309090013,g_g006442,12,서대전역,2023-09-09,2023-09-09,대전 중구 오류로 23,대전 중구 오류동 74,127.4033884,36.3225232,,,POI01000000ATDOHH,서대전역,30.0,9,N,6.0,,5.0,5.0,5.0,
2308260003,g_g006459,2,비비,2023-08-26,2023-08-26,세종특별자치시 도움8로 91,세종특별자치시 어진동 610,127.2715502,36.5041925,,,POI01000000CVMSL2,비비,60.0,11,N,6.0,,4.0,3.0,3.0,
2308260004,g_g006459,3,세종 호수공원,2023-08-26,2023-08-26,,세종특별자치시 세종동 1201,127.2734214,36.4979378,,,POI010000006PIPKI,세종호수공원,60.0,7,N,2.0,,4.0,4.0,4.0,
2308260005,g_g006459,4,라쎄종,2023-08-26,2023-08-26,세종특별자치시 나성로 96,세종특별자치시 나성동 684,127.2610028,36.4878799,,,POI01000000D2GDW0,라쎄종,60.0,4,N,2.0,,4.0,4.0,5.0,
2308260006,g_g006459,5,국립세종수목원,2023-08-26,2023-08-26,세종특별자치시 수목원로 136,세종특별자치시 세종동 114-480,127.285791,36.4980674,,,POI01000TR015772V,국립세종수목원,90.0,13,N,8.0,,4.0,5.0,4.0,
2308220003,g_g006460,3,대전역,2023-08-22,2023-08-22,대전 동구 중앙로 215,대전 동구 정동 1-1,127.4341122,36.3322997,,,POI01000TR035392V,대전역,30.0,9,N,6.0,,4.0,3.0,3.0,
2308220004,g_g006460,4,한밭수목원 열대식물원,2023-08-22,2023-08-22,대전 서구 둔산대로 169,대전 서구 만년동 396,127.3908512,36.3666864,,,POI01000000B0RQI6,한밭수목원열대식물원,30.0,1,N,1.0,,3.0,2.0,3.0,
2308220005,g_g006460,5,천연기념물 센터,2023-08-22,2023-08-22,대전 서구 유등로 927,대전 서구 만년동 396-1,127.3924925,36.3677949,,,POI01000TR019734V,천연기념물센터,30.0,1,N,1.0,,5.0,4.0,5.0,
2308220006,g_g006460,6,대전 곤충생태관,2023-08-22,2023-08-22,대전 서구 둔산대로 191,대전 서구 만년동 396,127.389658,36.3669499,,,POI010000007LZJFL,대전곤충생태관입구,30.0,1,N,1.0,,2.0,1.0,2.0,
2308220007,g_g006460,7,한밭수목원 동원 수국 원,2023-08-22,2023-08-22,대전 서구 둔산대로 169,대전 서구 만년동 396,127.3901459,36.3678062,,,POI03000TR012693V,한밭수목원 동원수국원,60.0,1,N,1.0,,4.0,4.0,4.0,
2308220008,g_g006460,8,온기 갈마점,2023-08-22,2023-08-22,대전 서구 대덕대로161번길 17,대전 서구 갈마동 1032,127.3751545,36.3483564,,,POI03000TR012694V,온기 갈마점,60.0,11,N,2.0,,3.0,3.0,2.0,
2308220009,g_g006460,9,대전 신세계 아트앤사이언스,2023-08-22,2023-08-22,대전 유성구 엑스포로 1,대전 유성구 도룡동 3-1,127.3813771,36.3752421,,,POI01000TR023132V,대전신세계 아트앤사이언스,60.0,4,N,1.0,,4.0,5.0,4.0,
2308220010,g_g006460,10,성심당 본점,2023-08-22,2023-08-22,대전 중구 대종로480번길 15,대전 중구 은행동 145-1,127.4272772,36.327658,,,POI01000TR002346V,성심당 본점,30.0,11,N,1.0,,4.0,5.0,5.0,
2308220011,g_g006460,11,챔프 스페이스 커피 로프터스,2023-08-22,2023-08-22,대전 동구 수향길 97,대전 동구 소제동 299-86,127.4370792,36.3358774,,,POI02000TR001613V,챔프스페이스 커피로스터스,120.0,11,N,2.0,,3.0,3.0,3.0,
2308220012,g_g006460,12,으능정이 문화의 거리,2023-08-22,2023-08-22,,대전 중구 은행동 216,127.4284485,36.3280053,,,POI01000TR018068V,으능정이 문화의거리,30.0,4,N,9.0,,2.0,2.0,1.0,
2308220013,g_g006460,13,만나 대흥 본점,2023-08-22,2023-08-22,대전 중구 대흥로 138,대전 중구 대흥동 442,127.4273252,36.3238062,,,POI01000000D6Q15B,만나대흥본점,60.0,11,N,2.0,,3.0,2.0,2.0,
2308220014,g_g006460,14,대전역,2023-08-22,2023-08-22,대전 동구 중앙로 215,대전 동구 정동 1-1,127.4341122,36.3322997,,,POI01000TR035392V,대전역,60.0,9,Y,6.0,,4.0,4.0,4.0,
2309080002,g_g006461,3,이안 레지던스 호텔,2023-09-08,2023-09-08,대전 서구 둔산로65번길 29,대전 서구 둔산동 1333,127.3809417,36.3526745,,,POI010000006PRKMO,이안레지던스호텔,0.0,24,N,8.0,1.0,3.0,1.0,1.0,
2309080003,g_g006461,4,스타벅스 대전 대덕으로 점,2023-09-08,2023-09-08,대전 서구 대덕대로234번길 18,대전 서구 둔산동 1355,127.3806069,36.3534686,,,POI010000008AZ2Q5,스타벅스,60.0,11,N,9.0,,4.0,3.0,3.0,
2309080004,g_g006461,5,한밭수목원,2023-09-08,2023-09-08,대전 서구 둔산대로 169,대전 서구 만년동 396,127.3880833,36.3691493,,,POI01000TR018738V,한밭수목원,90.0,1,N,1.0,,5.0,4.0,5.0,
2309080005,g_g006461,6,대전 신세계 아트앤사이언스,2023-09-08,2023-09-08,대전 유성구 엑스포로 1,대전 유성구 도룡동 3-1,127.3813771,36.3752421,,,POI01000TR023132V,대전신세계 아트앤사이언스,180.0,4,N,9.0,,4.0,2.0,4.0,
2309080006,g_g006461,7,이안 레지던스 호텔,2023-09-08,2023-09-09,대전 서구 둔산로65번길 29,대전 서구 둔산동 1333,127.3809417,36.3526745,,,POI010000006PRKMO,이안레지던스호텔,240.0,24,Y,11.0,1.0,2.0,2.0,2.0,
2309090001,g_g006461,8,연안 식당 대전 둔산점,2023-09-09,2023-09-09,대전 서구 대덕대로 226,대전 서구 둔산동 1362,127.379868,36.352732,,,POI01000000CXX3RW,연안식당,30.0,11,N,9.0,,3.0,2.0,2.0,
2309090002,g_g006461,9,카페나 롬 본점,2023-09-09,2023-09-09,대전 서구 대덕대로 226,대전 서구 둔산동 1362,127.3800544,36.3528053,,,POI01000000DOZ9X2,카페나롬,30.0,11,N,9.0,,4.0,4.0,4.0,
2309090003,g_g006461,10,대청호 오백 리 길 1코스(두메마을 길),2023-09-09,2023-09-09,,대전 대덕구 삼정동,127.4686072,36.444343,,,POI03000TR014355V,대청호오백리길 1코스(두메마을길),120.0,7,N,1.0,,1.0,1.0,1.0,
2309090004,g_g006461,11,대동 하늘공원,2023-09-09,2023-09-09,,대전 동구 용운동 산 40-1,127.4521045,36.3319807,,,POI01000TR013643V,대동하늘공원,90.0,12,N,1.0,,2.0,2.0,2.0,
2309090005,g_g006461,12,이안 레지던스 호텔,2023-09-09,2023-09-10,대전 서구 둔산로65번길 29,대전 서구 둔산동 1333,127.3809417,36.3526745,,,POI010000006PRKMO,이안레지던스호텔,300.0,24,Y,11.0,1.0,2.0,2.0,2.0,
2309100001,g_g006461,13,트래블 라운지,2023-09-10,2023-09-10,대전 동구 중앙로 187-1,대전 동구 중동 26-14,127.4299879,36.330478,,,POI01000000CL6DT5,트래블라운지,30.0,13,N,7.0,,5.0,5.0,5.0,
2309100002,g_g006461,14,트레일 존 마당,2023-09-10,2023-09-10,대전 동구 중앙로 지하 200,대전 동구 중동 317,127.4311628,36.330663,,,POI03000TR027679V,트레일존 마당,30.0,4,N,9.0,,1.0,1.0,1.0,
2309100003,g_g006461,16,으능정이 스카이로드,2023-09-10,2023-09-10,,대전 중구 은행동,127.4282322,36.3283701,,,POI01000TR025401V,으능정이스카이로드,0.0,4,N,1.0,,5.0,2.0,5.0,
2309100004,g_g006461,17,커피니 대전은행점,2023-09-10,2023-09-10,대전 중구 대종로480번길 46,대전 중구 은행동 72-3,127.4290506,36.3281383,,,POI03000TR027680V,커피니 대전은행점,60.0,11,N,9.0,,4.0,4.0,4.0,
2309100005,g_g006461,15,성심당 케이크 부티크,2023-09-10,2023-09-10,대전 중구 대종로 480,대전 중구 은행동 153,127.4268031,36.327511,,,POI01000TR010924V,성심당 케익부띠끄,0.0,10,N,9.0,,5.0,5.0,5.0,
2309100006,g_g006461,19,연구동 은행동 본점,2023-09-10,2023-09-10,대전 중구 대종로480번길 50,대전 중구 은행동 72-1,127.4291444,36.3281866,,,POI03000TR027681V,연우동 은행동본점,60.0,11,N,9.0,,5.0,5.0,5.0,
2309100007,g_g006461,20,처비 칙스,2023-09-10,2023-09-10,대전 중구 중앙로170번길 7-1,대전 중구 은행동 55-4,127.4287226,36.3292479,,,POI01000000DJMJ1Y,처비칙스,30.0,10,N,9.0,,5.0,4.0,5.0,
2309100008,g_g006461,22,중앙로 지하상가,2023-09-10,2023-09-10,대전 중구 중앙로 지하 145,대전 중구 대흥동 630,127.421912,36.3271688,,,POI01000TR026825V,중앙로지하상가,120.0,4,N,9.0,,5.0,4.0,5.0,
2309100009,g_g006461,24,대전역,2023-09-10,2023-09-10,대전 동구 중앙로 215,대전 동구 정동 1-1,127.4341122,36.3322997,,,POI01000TR035392V,대전역,60.0,9,Y,6.0,,5.0,5.0,4.0,
2309100010,g_g006461,23,트래블 라운지,2023-09-10,2023-09-10,대전 동구 중앙로 187-1,대전 동구 중동 26-14,127.4299879,36.330478,,,POI01000000CL6DT5,트래블라운지,0.0,13,Y,11.0,,5.0,5.0,5.0,
2308270005,g_g006462,16,천안삼거리휴게소 서울 방향,2023-08-27,2023-08-27,충남 천안시 동남구 쉼1길 42,충남 천안시 동남구 삼룡동 173-1,127.1736122,36.7875839,,,POI01000TR024073V,천안삼거리휴게소 서울방향,30.0,9,N,9.0,,5.0,5.0,5.0,
2308250002,g_g006465,2,현대 프리미엄 아웃렛 대전점,2023-08-25,2023-08-25,대전 유성구 테크노중앙로 123,대전 유성구 용산동 579,127.3983561,36.4235514,,,POI01000TR024823V,현대프리미엄아울렛 대전점,60.0,4,N,5.0,,4.0,4.0,4.0,
2308250003,g_g006465,3,시즈더포슬,2023-08-25,2023-08-25,대전 유성구 관평2로 14,대전 유성구 관평동 931,127.3902058,36.4253014,,,POI03000TR014348V,시즈더포슬,120.0,11,N,11.0,,4.0,4.0,4.0,
2308250004,g_g006465,4,오리진,2023-08-25,2023-08-25,대전 서구 문정로122번길 34,대전 서구 탄방동 890,127.3927532,36.3451638,,,POI01000000CC9YXO,오리진,0.0,11,N,5.0,,4.0,4.0,4.0,
2308260001,g_g006465,6,유림공원,2023-08-26,2023-08-26,대전 유성구 어은로 27,대전 유성구 봉명동 2-1,127.3574414,36.359971,,,POI01000TR036483V,유림공원,60.0,7,N,5.0,,4.0,3.0,4.0,
2308260004,g_g006465,9,세천생태공원,2023-08-26,2023-08-26,,대전 동구 세천동,127.4816137,36.3281598,,,POI03000TR014351V,세천생태공원,120.0,1,N,11.0,,5.0,5.0,5.0,
2308260005,g_g006465,10,뒤로 가든 보리밥,2023-08-26,2023-08-26,대전 동구 세천공원로 64,대전 동구 세천동 352-4,127.4841073,36.3301395,,,POI03000TR014352V,뒤로가든 보리밥,30.0,11,N,2.0,,4.0,1.0,4.0,
2308260006,g_g006465,11,푸토,2023-08-26,2023-08-26,대전 중구 동서대로 1353,대전 중구 목동 128-2,127.4088996,36.3303772,,,POI01000000CXI6ZS,풋토,60.0,11,N,2.0,,5.0,5.0,5.0,
2308260008,g_g006465,13,유성온천 불가마 사우나,2023-08-26,2023-08-26,대전 유성구 계룡로113번길 76,대전 유성구 봉명동 538-1,127.345047,36.3566109,,,POI01000000B0SXMI,유성온천불가마사우나,60.0,12,N,2.0,,4.0,4.0,4.0,
2308270001,g_g006465,16,대청호 오백 리 길 1코스(두메마을 길),2023-08-27,2023-08-27,,대전 대덕구 삼정동,127.4686072,36.444343,,,POI03000TR014355V,대청호오백리길 1코스(두메마을길),30.0,1,N,2.0,,3.0,3.0,3.0,
2308270003,g_g006465,17,에이디 카페,2023-08-27,2023-08-27,대전 대덕구 대청로 260,대전 대덕구 용호동 39-2,127.4533809,36.4483182,,,POI01000TR038161V,에이디카페,90.0,4,N,2.0,,4.0,2.0,3.0,
2308270004,g_g006465,18,해들 마을 6단지 아파트 후문,2023-08-27,2023-08-28,,세종특별자치시 대평동 600-2,127.2804532,36.4756611,,,POI03000TR014357V,해들마을6단지아파트 후문,510.0,21,,,,,,,
2308280002,g_g006468,2,유미 초밥,2023-08-28,2023-08-28,충남 천안시 서북구 오성로 1,충남 천안시 서북구 두정동 574,127.1275638,36.8306747,,,POI01000000CYWIZJ,유미초밥,60.0,11,N,5.0,,3.0,2.0,2.0,
2308280003,g_g006468,3,소노벨 천안 오션 어드벤처,2023-08-28,2023-08-28,충남 천안시 동남구 성남면 종합휴양지로 200,충남 천안시 동남구 성남면 용원리 672,127.2240961,36.7573122,,,POI01000TR028340V,소노벨천안 오션어드벤처,270.0,6,N,2.0,,5.0,4.0,4.0,
2308280005,g_g006468,5,입장거봉포도 휴게소 서울 방향,2023-08-28,2023-08-28,충남 천안시 서북구 입장면 연곡길 407,충남 천안시 서북구 입장면 가산리 362-1,127.1926938,36.9430197,,,POI01000TR008686V,입장거봉포도휴게소 서울방향,150.0,9,N,9.0,,3.0,3.0,3.0,
2308200002,g_g006470,2,한밭수목원,2023-08-20,2023-08-20,대전 서구 둔산대로 169,대전 서구 만년동 396,127.3880833,36.3691493,,,POI01000TR018738V,한밭수목원,60.0,1,N,1.0,,2.0,4.0,3.0,
2308200003,g_g006470,3,대전시립미술관,2023-08-20,2023-08-20,대전 서구 둔산대로 155,대전 서구 만년동 396,127.3857131,36.3668725,,,POI01000000BUCOMN,대전시립미술관,60.0,3,N,1.0,,4.0,1.0,3.0,
2308200004,g_g006470,4,폴 바셋 대전엑스포 스카이점,2023-08-20,2023-08-20,대전 유성구 엑스포로 1,대전 유성구 도룡동 3-1,127.3834728,36.37492,,,POI03000TR009355V,폴바셋 대전엑스포스카이점,120.0,13,N,2.0,,5.0,5.0,5.0,
2308200005,g_g006470,5,태양 커피 신세계 아트앤사이언스점,2023-08-20,2023-08-20,대전 유성구 엑스포로 1,대전 유성구 도룡동 3-1,127.3809655,36.3749461,,,POI010000006PN2T9,태양커피 신세계아트앤사이언스점,30.0,11,N,2.0,,3.0,1.0,1.0,
2308200007,g_g006470,6,엑스포과학공원 한빛탑,2023-08-20,2023-08-20,대전 유성구 대덕대로 480,대전 유성구 도룡동 3-1,127.3880837,36.3766291,,,POI01000TR030434V,엑스포과학공원 한빛탑,30.0,6,Y,1.0,,5.0,5.0,5.0,
2308200008,g_g006470,8,카리 코,2023-08-20,2023-08-20,대전 유성구 엑스포로151번길 19,대전 유성구 도룡동 4-9,127.3961426,36.3760998,,,POI01000TR003364V,카리코,60.0,11,N,2.0,,4.0,2.0,5.0,
2308200009,g_g006470,9,하늘정원 게스트하우스,2023-08-20,2023-08-21,대전 중구 보문로230번길 40,대전 중구 대흥동 447-11,127.4249815,36.323692,,,POI01000TR000451V,하늘정원 게스트하우스,180.0,24,N,8.0,7.0,5.0,4.0,5.0,
2308210001,g_g006470,10,성심당 본점,2023-08-21,2023-08-21,대전 중구 대종로480번길 15,대전 중구 은행동 145-1,127.4272772,36.327658,,,POI01000TR002346V,성심당 본점,60.0,11,Y,8.0,,5.0,5.0,5.0,
2308210002,g_g006470,11,대전중앙시장,2023-08-21,2023-08-21,대전 동구 대전로 783,대전 동구 원동 51-1,127.4331837,36.3295599,,,POI01000TR037523V,대전중앙시장,30.0,4,N,9.0,,2.0,1.0,1.0,
2308210003,g_g006470,12,소제동 철도관사촌,2023-08-21,2023-08-21,,대전 동구 소제동 299-724,127.4365168,36.3360966,,,POI01000TR030395V,소제동 철도관사촌,30.0,13,N,3.0,,1.0,1.0,1.0,
2308210004,g_g006470,13,청양 칼국수,2023-08-21,2023-08-21,대전 중구 대종로505번길 31,대전 중구 선화동 51-1,127.4235103,36.3286357,,,POI02000TR002752V,2001아울렛 구로점,30.0,11,N,5.0,,5.0,3.0,5.0,
2308210005,g_g006470,14,한밭 카페,2023-08-21,2023-08-21,대전 중구 중앙로 137,대전 중구 선화동 62-2,127.4248373,36.3285201,,,POI01000000ES23DK,한밭카페,90.0,11,N,2.0,,5.0,1.0,4.0,
2308210006,g_g006470,15,성심당 본점,2023-08-21,2023-08-21,대전 중구 대종로480번길 15,대전 중구 은행동 145-1,127.4272772,36.327658,,,POI01000TR002346V,성심당 본점,30.0,11,Y,11.0,,5.0,5.0,5.0,
2308210007,g_g006470,16,으능정이 문화의 거리,2023-08-21,2023-08-21,,대전 중구 은행동 216,127.4284485,36.3280053,,,POI01000TR018068V,으능정이 문화의거리,0.0,4,Y,9.0,,3.0,3.0,1.0,
2308210008,g_g006470,17,어썸 유닛,2023-08-21,2023-08-21,대전 중구 중앙로164번길 21-10,대전 중구 은행동 53-10,127.4287206,36.328481,,,POI01000000F0M254,어썸유닛,0.0,10,N,5.0,,3.0,1.0,1.0,
2308210009,g_g006470,18,제니텐소품샵 2호점,2023-08-21,2023-08-21,대전 중구 대종로488번길 45,대전 중구 은행동 45-12,127.4285767,36.3290394,,,POI03000TR011207V,제니텐소품샵 2호점,0.0,10,N,9.0,,1.0,1.0,1.0,
2308210010,g_g006470,19,처비 칙스,2023-08-21,2023-08-21,대전 중구 중앙로170번길 7-1,대전 중구 은행동 55-4,127.4287226,36.3292479,,,POI01000000DJMJ1Y,처비칙스,0.0,10,N,5.0,,3.0,1.0,1.0,
2308170006,g_g006475,6,고속버스 둔산(청사) 정류장,2023-08-17,2023-08-18,,대전 서구 둔산동 908,127.3905853,36.3614181,,,POI01000000C36Z1H,고속버스둔산(청사)정류장,90.0,22,,,,,,,
2308260002,g_g006477,9,공주 호텔,2023-08-26,2023-08-27,충남 공주시 전막2길 10-6,충남 공주시 신관동 593-2,127.1298053,36.4699399,,,POI010000006QKF90,공주호텔,120.0,24,N,8.0,2.0,3.0,2.0,2.0,
2308260004,g_g006477,3,시장 정육점 식당,2023-08-26,2023-08-26,충남 공주시 백미고을길 10-5,충남 공주시 금성동 177-3,127.1222531,36.465862,,,POI01000000E03RX1,시장정육점식당,30.0,11,N,2.0,,5.0,5.0,5.0,
2308260005,g_g006477,4,베이커리 밤마을,2023-08-26,2023-08-26,충남 공주시 백미고을길 5-9,충남 공주시 금성동 184-4,127.1229509,36.4647376,,,POI01000TR020439V,베이커리밤마을,30.0,11,N,1.0,,5.0,5.0,5.0,
2308260006,g_g006477,5,하루카페,2023-08-26,2023-08-26,충남 공주시 백미고을길 5-11,충남 공주시 금성동 184-9,127.1230143,36.4646213,,,POI01000TR024643V,하루공방카페,30.0,11,N,2.0,,5.0,5.0,5.0,
2308260007,g_g006477,6,공주산성시장 문화공원,2023-08-26,2023-08-26,,충남 공주시 산성동 181-82,127.1229802,36.4571488,,,POI01000TR036083V,공주산성시장 문화공원,30.0,8,N,8.0,,4.0,3.0,5.0,
2308260008,g_g006477,7,공산성,2023-08-26,2023-08-26,충남 공주시 웅진로 280,충남 공주시 금성동 65-3,127.1262966,36.4632408,,,POI01000TR015215V,공산성,30.0,1,N,2.0,,5.0,5.0,5.0,
